traceID,order,structtype,method1,method2,m1_para,m2_para,className1,className2,m1_return,m2_return
43,488,null,org.b3log.solo.repository.impl.ArchiveDateRepositoryImpl.getName,org.b3log.solo.repository.impl.ArchiveDateRepositoryImpl.getName,,,org.b3log.solo.repository.impl.ArchiveDateRepositoryImpl,org.b3log.solo.repository.impl.ArchiveDateRepositoryImpl,java.lang.String,java.lang.String
43,489,null,org.b3log.solo.service.ArticleMgmtService.archiveDate,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.add,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,void,java.lang.String
43,490,null,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.add,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.add,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,java.lang.String,java.lang.String
43,491,null,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.add,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.isWritable,org.json.JSONObject,,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,java.lang.String,boolean
43,492,null,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.isWritable,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,boolean,boolean
43,493,null,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.add,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.getName,org.json.JSONObject,,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,java.lang.String,java.lang.String
43,494,null,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.getName,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl.getName,,,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,org.b3log.solo.repository.impl.ArchiveDateArticleRepositoryImpl,java.lang.String,java.lang.String
43,495,null,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.b3log.solo.service.ArticleMgmtService.getPermalinkForAddArticle,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.ArticleMgmtService,java.lang.String,java.lang.String
43,496,null,org.b3log.solo.service.ArticleMgmtService.getPermalinkForAddArticle,org.b3log.solo.service.PermalinkQueryService.invalidArticlePermalinkFormat,org.json.JSONObject,java.lang.String,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.PermalinkQueryService,java.lang.String,boolean
43,497,null,org.b3log.solo.service.PermalinkQueryService.invalidArticlePermalinkFormat,org.b3log.solo.service.PermalinkQueryService.matchDefaultArticlePermalinkFormat,java.lang.String,java.lang.String,org.b3log.solo.service.PermalinkQueryService,org.b3log.solo.service.PermalinkQueryService,boolean,boolean
43,498,null,org.b3log.solo.service.ArticleMgmtService.getPermalinkForAddArticle,org.b3log.solo.service.PermalinkQueryService.exist,org.json.JSONObject,java.lang.String,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.PermalinkQueryService,java.lang.String,boolean
43,499,null,org.b3log.solo.service.PermalinkQueryService.exist,org.b3log.solo.service.PermalinkQueryService.exist,java.lang.String,java.lang.String,org.b3log.solo.service.PermalinkQueryService,org.b3log.solo.service.PermalinkQueryService,boolean,boolean
43,500,null,org.b3log.solo.service.PermalinkQueryService.exist,org.b3log.solo.service.PermalinkQueryService.exist,java.lang.String,java.lang.String,org.b3log.solo.service.PermalinkQueryService,org.b3log.solo.service.PermalinkQueryService,boolean,boolean
43,501,null,org.b3log.solo.service.PermalinkQueryService.exist,org.b3log.solo.service.PermalinkQueryService.isReservedLink,java.lang.String,java.lang.String,org.b3log.solo.service.PermalinkQueryService,org.b3log.solo.service.PermalinkQueryService,boolean,boolean
43,502,null,org.b3log.solo.service.PermalinkQueryService.exist,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getByPermalink,java.lang.String,java.lang.String,org.b3log.solo.service.PermalinkQueryService,org.b3log.solo.repository.impl.ArticleRepositoryImpl,boolean,org.json.JSONObject
43,503,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getByPermalink,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getByPermalink,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,504,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getByPermalink,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getByPermalink,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,505,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getByPermalink,org.b3log.solo.cache.ArticleCache.getArticleByPermalink,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.cache.ArticleCache,org.json.JSONObject,org.json.JSONObject
43,506,null,org.b3log.solo.cache.ArticleCache.getArticleByPermalink,org.b3log.solo.cache.ArticleCache.getArticleByPermalink,java.lang.String,java.lang.String,org.b3log.solo.cache.ArticleCache,org.b3log.solo.cache.ArticleCache,org.json.JSONObject,org.json.JSONObject
43,507,null,org.b3log.solo.cache.ArticleCache.getArticleByPermalink,org.b3log.solo.cache.ArticleCache.getArticleByPermalink,java.lang.String,java.lang.String,org.b3log.solo.cache.ArticleCache,org.b3log.solo.cache.ArticleCache,org.json.JSONObject,org.json.JSONObject
43,508,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getByPermalink,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,java.lang.String,org.b3log.latke.repository.Query,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,509,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,org.b3log.latke.repository.Query,org.b3log.latke.repository.Query,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,510,null,org.b3log.solo.service.PermalinkQueryService.exist,org.b3log.solo.repository.impl.PageRepositoryImpl.getByPermalink,java.lang.String,java.lang.String,org.b3log.solo.service.PermalinkQueryService,org.b3log.solo.repository.impl.PageRepositoryImpl,boolean,org.json.JSONObject
43,511,null,org.b3log.solo.repository.impl.PageRepositoryImpl.getByPermalink,org.b3log.solo.repository.impl.PageRepositoryImpl.getByPermalink,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.PageRepositoryImpl,org.b3log.solo.repository.impl.PageRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,512,null,org.b3log.solo.repository.impl.PageRepositoryImpl.getByPermalink,org.b3log.solo.repository.impl.PageRepositoryImpl.getByPermalink,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.PageRepositoryImpl,org.b3log.solo.repository.impl.PageRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,513,null,org.b3log.solo.repository.impl.PageRepositoryImpl.getByPermalink,org.b3log.solo.repository.impl.PageRepositoryImpl.get,java.lang.String,org.b3log.latke.repository.Query,org.b3log.solo.repository.impl.PageRepositoryImpl,org.b3log.solo.repository.impl.PageRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,514,null,org.b3log.solo.repository.impl.PageRepositoryImpl.get,org.b3log.solo.repository.impl.PageRepositoryImpl.get,org.b3log.latke.repository.Query,org.b3log.latke.repository.Query,org.b3log.solo.repository.impl.PageRepositoryImpl,org.b3log.solo.repository.impl.PageRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,515,null,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.json.JSONObject,java.lang.String,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.repository.impl.UserRepositoryImpl,java.lang.String,org.json.JSONObject
43,516,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,517,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,518,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.b3log.solo.cache.UserCache.getUserByEmail,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
43,519,null,org.b3log.solo.cache.UserCache.getUserByEmail,org.b3log.solo.cache.UserCache.getUserByEmail,java.lang.String,java.lang.String,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
43,520,null,org.b3log.solo.cache.UserCache.getUserByEmail,org.b3log.solo.cache.UserCache.getUserByEmail,java.lang.String,java.lang.String,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
43,521,null,org.b3log.solo.cache.UserCache.getUserByEmail,org.b3log.solo.util.JSONs.clone,java.lang.String,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.util.JSONs,org.json.JSONObject,org.json.JSONObject
43,522,null,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.b3log.solo.repository.impl.UserRepositoryImpl.update,org.json.JSONObject,"java.lang.String,org.json.JSONObject",org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.repository.impl.UserRepositoryImpl,java.lang.String,void
43,523,null,org.b3log.solo.repository.impl.UserRepositoryImpl.update,org.b3log.solo.repository.impl.UserRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,void,void
43,524,null,org.b3log.solo.repository.impl.UserRepositoryImpl.update,org.b3log.solo.repository.impl.UserRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,void,void
43,525,null,org.b3log.solo.repository.impl.UserRepositoryImpl.update,org.b3log.solo.repository.impl.UserRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,void,boolean
43,526,null,org.b3log.solo.repository.impl.UserRepositoryImpl.isWritable,org.b3log.solo.repository.impl.UserRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,boolean,boolean
43,527,null,org.b3log.solo.repository.impl.UserRepositoryImpl.update,org.b3log.solo.repository.impl.UserRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,void,java.lang.String
43,528,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getName,org.b3log.solo.repository.impl.UserRepositoryImpl.getName,,,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,java.lang.String,java.lang.String
43,529,null,org.b3log.solo.repository.impl.UserRepositoryImpl.update,org.b3log.solo.cache.UserCache.putUser,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.cache.UserCache,void,void
43,530,null,org.b3log.solo.cache.UserCache.putUser,org.b3log.solo.cache.UserCache.putUser,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,void,void
43,531,null,org.b3log.solo.cache.UserCache.putUser,org.b3log.solo.cache.UserCache.putUser,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,void,void
43,532,null,org.b3log.solo.cache.UserCache.putUser,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
43,533,null,org.b3log.solo.cache.UserCache.putUser,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
43,534,null,org.b3log.solo.repository.impl.UserRepositoryImpl.update,org.b3log.solo.cache.UserCache.putAdmin,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.cache.UserCache,void,void
43,535,null,org.b3log.solo.cache.UserCache.putAdmin,org.b3log.solo.cache.UserCache.putAdmin,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,void,void
43,536,null,org.b3log.solo.cache.UserCache.putAdmin,org.b3log.solo.cache.UserCache.putAdmin,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,void,void
43,537,null,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.b3log.solo.repository.impl.ArticleRepositoryImpl.add,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.repository.impl.ArticleRepositoryImpl,java.lang.String,java.lang.String
43,538,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.add,org.b3log.solo.repository.impl.ArticleRepositoryImpl.add,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,java.lang.String,java.lang.String
43,539,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.add,org.b3log.solo.repository.impl.ArticleRepositoryImpl.isWritable,org.json.JSONObject,,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,java.lang.String,boolean
43,540,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.isWritable,org.b3log.solo.repository.impl.ArticleRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,boolean,boolean
43,541,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.add,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getName,org.json.JSONObject,,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,java.lang.String,java.lang.String
43,542,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getName,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getName,,,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,java.lang.String,java.lang.String
43,543,null,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.b3log.solo.event.rhythm.ArticleSender.action,org.json.JSONObject,org.b3log.latke.event.Event,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.event.rhythm.ArticleSender,java.lang.String,void
43,544,null,org.b3log.solo.event.rhythm.ArticleSender.action,org.b3log.solo.service.PreferenceQueryService.getPreference,org.b3log.latke.event.Event,,org.b3log.solo.event.rhythm.ArticleSender,org.b3log.solo.service.PreferenceQueryService,void,org.json.JSONObject
43,545,null,org.b3log.solo.service.PreferenceQueryService.getPreference,org.b3log.solo.service.PreferenceQueryService.getPreference,,,org.b3log.solo.service.PreferenceQueryService,org.b3log.solo.service.PreferenceQueryService,org.json.JSONObject,org.json.JSONObject
43,546,null,org.b3log.solo.service.PreferenceQueryService.getPreference,org.b3log.solo.service.PreferenceQueryService.getPreference,,,org.b3log.solo.service.PreferenceQueryService,org.b3log.solo.service.PreferenceQueryService,org.json.JSONObject,org.json.JSONObject
43,547,null,org.b3log.solo.service.PreferenceQueryService.getPreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,,java.lang.String,org.b3log.solo.service.PreferenceQueryService,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,548,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,549,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,550,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
43,551,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
43,552,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
43,553,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.util.JSONs.clone,java.lang.String,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,org.json.JSONObject,org.json.JSONObject
43,554,null,org.b3log.solo.service.PreferenceQueryService.getPreference,org.b3log.solo.cache.PreferenceCache.getPreference,,,org.b3log.solo.service.PreferenceQueryService,org.b3log.solo.cache.PreferenceCache,org.json.JSONObject,org.json.JSONObject
43,555,null,org.b3log.solo.cache.PreferenceCache.getPreference,org.b3log.solo.cache.PreferenceCache.getPreference,,,org.b3log.solo.cache.PreferenceCache,org.b3log.solo.cache.PreferenceCache,org.json.JSONObject,org.json.JSONObject
43,556,null,org.b3log.solo.cache.PreferenceCache.getPreference,org.b3log.solo.cache.PreferenceCache.getPreference,,,org.b3log.solo.cache.PreferenceCache,org.b3log.solo.cache.PreferenceCache,org.json.JSONObject,org.json.JSONObject
43,557,null,org.b3log.solo.service.ImportService.importMarkdowns,org.b3log.solo.service.ImportService.parseArticle,,"java.lang.String,java.lang.String",org.b3log.solo.service.ImportService,org.b3log.solo.service.ImportService,void,org.json.JSONObject
43,558,null,org.b3log.solo.service.ImportService.parseArticle,org.b3log.solo.service.ImportService.parseAbstract,"java.lang.String,java.lang.String","java.util.Map,java.lang.String",org.b3log.solo.service.ImportService,org.b3log.solo.service.ImportService,org.json.JSONObject,java.lang.String
43,559,null,org.b3log.solo.service.ImportService.parseAbstract,org.b3log.solo.model.Article.getAbstract,"java.util.Map,java.lang.String",java.lang.String,org.b3log.solo.service.ImportService,org.b3log.solo.model.Article,java.lang.String,java.lang.String
43,560,null,org.b3log.solo.model.Article.getAbstract,org.b3log.solo.util.Markdowns.toHTML,java.lang.String,java.lang.String,org.b3log.solo.model.Article,org.b3log.solo.util.Markdowns,java.lang.String,java.lang.String
43,561,null,org.b3log.solo.util.Markdowns.toHTML,org.b3log.solo.util.Markdowns.getHTML,java.lang.String,java.lang.String,org.b3log.solo.util.Markdowns,org.b3log.solo.util.Markdowns,java.lang.String,java.lang.String
43,562,null,org.b3log.solo.service.ImportService.parseArticle,org.b3log.solo.service.ImportService.parseDate,"java.lang.String,java.lang.String",java.util.Map,org.b3log.solo.service.ImportService,org.b3log.solo.service.ImportService,org.json.JSONObject,java.util.Date
43,563,null,org.b3log.solo.service.ImportService.parseArticle,org.b3log.solo.service.ImportService.parseTags,"java.lang.String,java.lang.String",java.util.Map,org.b3log.solo.service.ImportService,org.b3log.solo.service.ImportService,org.json.JSONObject,java.util.List
43,564,null,org.b3log.solo.service.ImportService.importMarkdowns,org.b3log.solo.service.ArticleMgmtService.addArticle,,org.json.JSONObject,org.b3log.solo.service.ImportService,org.b3log.solo.service.ArticleMgmtService,void,java.lang.String
43,565,null,org.b3log.solo.service.ArticleMgmtService.addArticle,org.b3log.solo.service.ArticleMgmtService.addArticle,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.ArticleMgmtService,java.lang.String,java.lang.String
43,566,null,org.b3log.solo.service.ArticleMgmtService.addArticle,org.b3log.solo.service.ArticleMgmtService.addArticle,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.ArticleMgmtService,java.lang.String,java.lang.String
43,567,null,org.b3log.solo.service.ArticleMgmtService.addArticle,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.ArticleMgmtService,java.lang.String,java.lang.String
43,568,null,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.ArticleMgmtService,java.lang.String,java.lang.String
43,569,null,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.ArticleMgmtService,java.lang.String,java.lang.String
43,570,null,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.b3log.solo.service.ArticleMgmtService.tag,org.json.JSONObject,"java.lang.String[],org.json.JSONObject",org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.ArticleMgmtService,java.lang.String,org.json.JSONArray
43,571,null,org.b3log.solo.service.ArticleMgmtService.tag,org.b3log.solo.repository.impl.TagRepositoryImpl.getByTitle,"java.lang.String[],org.json.JSONObject",java.lang.String,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.repository.impl.TagRepositoryImpl,org.json.JSONArray,org.json.JSONObject
43,572,null,org.b3log.solo.repository.impl.TagRepositoryImpl.getByTitle,org.b3log.solo.repository.impl.TagRepositoryImpl.getByTitle,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.TagRepositoryImpl,org.b3log.solo.repository.impl.TagRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,573,null,org.b3log.solo.repository.impl.TagRepositoryImpl.getByTitle,org.b3log.solo.repository.impl.TagRepositoryImpl.getByTitle,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.TagRepositoryImpl,org.b3log.solo.repository.impl.TagRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,574,null,org.b3log.solo.repository.impl.TagRepositoryImpl.getByTitle,org.b3log.solo.repository.impl.TagRepositoryImpl.get,java.lang.String,org.b3log.latke.repository.Query,org.b3log.solo.repository.impl.TagRepositoryImpl,org.b3log.solo.repository.impl.TagRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,575,null,org.b3log.solo.repository.impl.TagRepositoryImpl.get,org.b3log.solo.repository.impl.TagRepositoryImpl.get,org.b3log.latke.repository.Query,org.b3log.latke.repository.Query,org.b3log.solo.repository.impl.TagRepositoryImpl,org.b3log.solo.repository.impl.TagRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,576,null,org.b3log.solo.service.ArticleMgmtService.tag,org.b3log.solo.repository.impl.TagRepositoryImpl.update,"java.lang.String[],org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.repository.impl.TagRepositoryImpl,org.json.JSONArray,void
43,577,null,org.b3log.solo.repository.impl.TagRepositoryImpl.update,org.b3log.solo.repository.impl.TagRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.TagRepositoryImpl,org.b3log.solo.repository.impl.TagRepositoryImpl,void,void
43,578,null,org.b3log.solo.repository.impl.TagRepositoryImpl.update,org.b3log.solo.repository.impl.TagRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.TagRepositoryImpl,org.b3log.solo.repository.impl.TagRepositoryImpl,void,boolean
43,579,null,org.b3log.solo.repository.impl.TagRepositoryImpl.isWritable,org.b3log.solo.repository.impl.TagRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.TagRepositoryImpl,org.b3log.solo.repository.impl.TagRepositoryImpl,boolean,boolean
43,580,null,org.b3log.solo.repository.impl.TagRepositoryImpl.update,org.b3log.solo.repository.impl.TagRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.TagRepositoryImpl,org.b3log.solo.repository.impl.TagRepositoryImpl,void,java.lang.String
43,581,null,org.b3log.solo.repository.impl.TagRepositoryImpl.getName,org.b3log.solo.repository.impl.TagRepositoryImpl.getName,,,org.b3log.solo.repository.impl.TagRepositoryImpl,org.b3log.solo.repository.impl.TagRepositoryImpl,java.lang.String,java.lang.String
43,582,null,org.b3log.solo.service.ArticleMgmtService.addArticleInternal,org.b3log.solo.service.PreferenceQueryService.getPreference,org.json.JSONObject,,org.b3log.solo.service.ArticleMgmtService,org.b3log.solo.service.PreferenceQueryService,java.lang.String,org.json.JSONObject
43,583,null,org.b3log.solo.service.PreferenceQueryService.getPreference,org.b3log.solo.service.PreferenceQueryService.getPreference,,,org.b3log.solo.service.PreferenceQueryService,org.b3log.solo.service.PreferenceQueryService,org.json.JSONObject,org.json.JSONObject
43,584,null,org.b3log.solo.service.PreferenceQueryService.getPreference,org.b3log.solo.service.PreferenceQueryService.getPreference,,,org.b3log.solo.service.PreferenceQueryService,org.b3log.solo.service.PreferenceQueryService,org.json.JSONObject,org.json.JSONObject
43,585,null,org.b3log.solo.service.PreferenceQueryService.getPreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,,java.lang.String,org.b3log.solo.service.PreferenceQueryService,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,586,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
43,587,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
